paperId,title,referenceCount,citationCount,publicationDate,venue,year,fieldsOfStudy
9a8314c1f14e76cf86ddafef44b81e5c972dff21,in press: Journal of Experimental Psychology: Human Perception and Performance,149.0,56.0,,,2020.0,
5a2c07f7951b64060a99d1736a3472cb331e86d1,Changes in Color Guidance over the Course of a Complex Visual Search,33.0,0.0,,,2019.0,['Computer Science']
d89ee0413ca694f722b9e4b4cafb2992faafcb71,Multiple representations in visual working memory simultaneously guide attention: The type of memory-matching representation matters.,56.0,12.0,,Acta Psychologica,2019.0,"['Medicine', 'Computer Science']"
16b0b144c565ecd4c85648284d00f60521503def,Feature Distribution Learning (FDL): A New Method for Studying Visual Ensembles Perception with Priming of Attention Shifts,92.0,17.0,,Spatial Learning and Attention Guidance,2019.0,['Computer Science']
eabd65efcc45e9456fb8d1ce535c5baea2f20e00,Efficiency improvement by navigated safety inspection involving 1 visual clutter based on the random search model 2 3,47.0,0.0,,,2018.0,
0a2bc1ef58cbede10222695c23b9d7d7ac7349d8,SEARCH GUIDANCE CAN BE ADJUSTED BY EXPERIENCE WITH SEARCH DISCRIMINABILITY,57.0,1.0,,,2017.0,['Computer Science']
9ac04763e4a097a9e9240a40653cd9cc56e90a6c,The Bee's Knees or Spines of a Spider: What Makes an 'Insect' Interesting?,103.0,1.0,,,2017.0,['Biology']
c6f705ac0a19947852c1569e5e255f3223b83654,INDIVIDUAL DIFFERENCES IN DYNAMIC VISUAL SEARCH 3 Individual Differences in Search and Monitoring for Color Targets in Dynamic Visual,48.0,0.0,,,2017.0,
d0e82f95971e10b29150059788e6f14f4d3f57c3,A Computational Model of the Temporal Processing Characteristics of Visual Priming in Search,58.0,0.0,,,2016.0,['Psychology']
3dd28b3f3f07161ef85b36b947dc2d8aa66adac0,Journal of Experimental Psychology: Human Perception and Performance Guidance of Attention by Working Memory Is a Matter of Representational Fidelity,66.0,0.0,,,,
ed9b099faf0b9281cd2d87da2aed3c201cc0e67f,"Interaction Between Oculomotor Impairments, Voluntary Attention and Working Memory Disorders in Children with Cerebellar Tumors",23.0,1.0,,,2021.0,['Medicine']
05410f819472e58711366e3627ca6f5f5e9c8e9c,Experimental evaluation system in verbal portrait of personal identification,9.0,2.0,,,2016.0,['Psychology']
8f4fbab956e03f87ece20b5ca1028424d1fe8a8d,User Identification via Free Roaming Eye Tracking Data,22.0,0.0,2024-03-14,Interacción,2024.0,['Computer Science']
c26f544aeef9798d695b24196b3720e7416f31aa,On the Visuomotor Behavior of Amputees and Able-Bodied People During Grasping,59.0,7.0,2019-11-15,Frontiers in Bioengineering and Biotechnology,2019.0,"['Medicine', 'Computer Science']"
961f17c9ff38bc4e87782f7457d85d8972fe32a2,Teacher's visual attention when scaffolding collaborative mathematical problem solving,61.0,64.0,2019-11-01,Teaching and Teacher Education : An International Journal of Research and Studies,2019.0,
36361d1e13b9a4a5f2ed126e08593e16ca33a923,A psycho-Geoinformatics approach for investigating older adults’ driving behaviours and underlying cognitive mechanisms,81.0,9.0,2018-06-01,European Transport Research Review,2018.0,['Psychology']
1f1cfcb7e783d3e7e94c9174ae622cd0fc08be54,Towards unpacking older drivers' visual-motor coordination: A gaze-based integrated driving assessment.,49.0,36.0,2018-04-01,Accident Analysis and Prevention,2018.0,"['Computer Science', 'Medicine']"
c1c7892d9b315b1ea81af3aad2d3bd0c6fdb8866,Multilevel Differences in Spontaneous Social Attention in Toddlers With Autism Spectrum Disorder.,75.0,53.0,2016-03-01,Child Development,2016.0,"['Psychology', 'Medicine']"
a715722fef07cfc825cbc8e758df557494517f2f,Huriye Armağan Doğan: UPORABA TEHNOLOGIJE SLEDENJA POGLEDA V RAZISKAVAH KULTURNE DEDIŠČINE IN PRAKSI,17.0,0.0,,,2019.0,
b4149743431c64e0ecf413a5cc347972b2319785,Impaired Value Learning for Faces in Preschoolers With Autism Spectrum Disorder.,71.0,15.0,,Journal of the American Academy of Child and Adolescent Psychiatry,2018.0,"['Medicine', 'Psychology']"
a2d7fa0673a1cc1f8150806e1d72fc0937e3d7ed,Vision and Memory: Looking Beyond Immediate Visual Perception,77.0,5.0,,,2017.0,['Psychology']
b8fcc7cffecf37ad1e027f73f78f95e2954b24e5,Measuring Music Reading: A Guide to Assessment Methods,127.0,1.0,,,2016.0,['Psychology']
8229295702c46b2d300fc162f0b0154c1ce87307,Handwritten Annotation Spotting in Printed Documents Using Top-Down Visual Saliency Models,60.0,0.0,2021-12-14,ACM Trans. Asian Low Resour. Lang. Inf. Process.,2021.0,['Computer Science']
f7f2849c21bb6414edb5d39e5b9d10ebbe55e0a4,On Schatten-q quasi-norm induced matrix decomposition model for salient object detection,56.0,6.0,2019-12-01,Pattern Recognition,2019.0,['Computer Science']
624173e617aec5fc7a00de7c2f4f808e6caf1063,Real Time Object Detection and Tracking,16.0,0.0,2018-11-05,Encyclopedia of Image Processing,2018.0,['Computer Science']
fde6f06101aeaadd47e8752ba35583ffddb73667,Real-Time Obstacle Detection and Tracking for Sense-and-Avoid Mechanism in UAVs,48.0,54.0,2018-02-08,IEEE Transactions on Intelligent Vehicles,2018.0,['Computer Science']
38b935c4efe61f2017a7ef30b62a16c0795f2a3f,Locality and context-aware top-down saliency,34.0,3.0,2017-11-03,IET Image Processing,2017.0,['Computer Science']
a3ab0490b94868c52ff614bb0c6e47019da84313,Computing object-based saliency via locality-constrained linear coding and conditional random fields,44.0,5.0,2017-11-01,The Visual Computer,2017.0,['Computer Science']
ad31f5156d1f96275bb026fa528679e5545a6d0c,ROBUST OBJECT TRACKING AND ADAPTIVE DETECTION FOR AUTO NAVIGATION OF UNMANNED AERIAL VEHICLE,47.0,0.0,2017-05-31,,2017.0,['Engineering']
517918025bdaa0dae2c657b3cc265d67dd38a029,Fast and Robust Object Tracking with Adaptive Detection,43.0,17.0,2016-11-01,IEEE International Conference on Tools with Artificial Intelligence,2016.0,['Computer Science']
8d13bb0c188b0dc9188ba22fabc9277e2964de18,Graph-Boolean Map for salient object detection,56.0,6.0,2016-11-01,Signal processing. Image communication,2016.0,"['Mathematics', 'Computer Science']"
47e7ded00144817f2513a6b3d8f6a9f9bb9c8c2c,Backtracking ScSPM Image Classifier for Weakly Supervised Top-Down Saliency,43.0,30.0,2016-06-01,Computer Vision and Pattern Recognition,2016.0,"['Computer Science', 'Mathematics']"
68cff7e6aad5407f74aa4e7a11ce4ff0102eb7ed,Visual Saliency Estimation via Attribute Based Classifiers and Conditional Random Field,14.0,1.0,2016-05-16,Signal Processing and Communications Applications Conference,2016.0,['Computer Science']
0f14989c4e699669e5dc134413d4a9aebb986a17,Geodesic weighted Bayesian model for saliency optimization,33.0,10.0,2016-05-01,Pattern Recognition Letters,2016.0,"['Computer Science', 'Mathematics']"
3cfee2f5b0f5c0d75eb3c90df8894f4e2da867b0,Fast global interactive volume segmentation with regional supervoxel descriptors,21.0,4.0,2016-03-21,SPIE Medical Imaging,2016.0,"['Computer Science', 'Engineering']"
4650ac406a79fa59ff147ffabc32e80c5edc1cbe,Predicting memorability of images using attention-driven spatial pooling and image semantics,47.0,17.0,2015-10-01,Image and Vision Computing,2015.0,['Computer Science']
3ec5c25a8e08cf604965688dee67d229871f1e1a,Supervised Saliency Mapping for First-Person Videos With an Inverse Sparse Coding Framework,47.0,2.0,,IEEE Access,2019.0,['Computer Science']
2eee89c7d19371692fe1d49afbbacf6abe4709bd,P. (2016) Fast global interactive volume segmentation with regional supervoxel descriptors. In: SPIE Medical Imaging 2016: Image Processing,22.0,0.0,,,2017.0,
02be981d45a8ca14e30e1cf9dfffd977f85e6ee4,Top-down saliency with Locality-constrained Contextual Sparse Coding,23.0,18.0,,British Machine Vision Conference,2015.0,['Computer Science']
faf49111cccdaf3e3fc560915e7c46cf31ad8d4c,Pattern Recognition,111.0,208.0,,Lecture Notes in Computer Science,2015.0,
5617119ea9cdb186fc57eb4b5e25fbcc70abc7ca,Fixation Data Analysis for High Resolution Satellite Images,54.0,0.0,2018-05-01,arXiv.org,2018.0,['Computer Science']
b4c6b28c7d0f3ec320173afb7cb70350310b8717,Fixation Prediction in Videos Using Unsupervised Hierarchical Features,32.0,8.0,2017-07-01,2017 IEEE Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),2017.0,['Computer Science']
827b68bdb1e38bb75e0db020ce764d25997b4c60,DAVE: A Deep Audio-Visual Embedding for Dynamic Saliency Prediction,51.0,3.0,,,2019.0,
f120cf648536a188e37a93b481185864dd6e1899,Embedding of bulk piezoelectric structures in low temperature co-fired ceramic,72.0,0.0,,,2014.0,['Materials Science']
4aa9e5bbaf3a1ba9918708f6d99271d6670a8679,Designing for energy-efficient vision-based interactivity on mobile devices,227.0,5.0,,,2014.0,['Computer Science']
b3333257f6b42de1a2e9b8a60056d19f6c357683,Methods for facial expression recognition with applications in challenging situations,166.0,23.0,,,2014.0,['Computer Science']
a8e894a70d2bc298590f84f057e9718b3dfd5309,Groundwater-surface water interactions in esker aquifers : from field measurements to fully integrated numerical modelling,160.0,6.0,,,2014.0,['Geology']
02f7a81186d1f619cdbda5d6669af8c87c3ac5b5,Bioreducer use in blast furnace ironmaking in Finland : techno-economic assessment and CO₂ emission reduction potential,147.0,12.0,,,2014.0,['Environmental Science']
d15fcc1cc036e922eee8a466e5362684f81aa22b,Analysis of lake and river flow regime alteration to assess impacts of hydraulic structures,115.0,5.0,,,2014.0,['Environmental Science']
ea2298692d9699227354787595ebc2508c212f47,How much situation awareness does the driver have when driving autonomously? A study based on driver attention allocation,57.0,4.0,2023-11-01,Transportation Research Part C: Emerging Technologies,2023.0,
9c888d1edf123b7ee6a194f87b6016f1626141fe,Rail Safety: Examining the Effect of Driving Experience and Type of Crossing on Safety Concerns,39.0,1.0,2020-12-01,,2020.0,['Psychology']
53e755f79f49c39a826c3696cbf176073b9d1bfb,Expert drivers are better than non-expert drivers at rejecting unimportant information in static driving scenes,61.0,25.0,2018-11-01,Transportation Research Part F: Traffic Psychology and Behaviour,2018.0,['Computer Science']
64d93c89b4a746357d4abc919b495cab82460697,Better off Alone,29.0,7.0,2016-09-01,,2016.0,['Computer Science']
479d77f839906028f9f024b0ed24b7538dc5d82a,EFFECT OF SHORT-STORAGE HRGCs ON DRIVER DECISION BEHAVIOR AND SAFETY CONCERNS: REAL-WORLD ANALYSIS AND EXPERIMENTAL EVIDENCE,81.0,0.0,,,2021.0,['Computer Science']
8c5fd588581355fe8283142947077b34d3bac5dd,Differential effects of traffic sign stimuli upon speeding in school zones following a traffic light interruption.,37.0,14.0,,Accident Analysis and Prevention,2016.0,"['Medicine', 'Engineering', 'Computer Science']"
9e498ba0ff9d719a36754789eea25cffe24121a8,"Capsule Network with Its Limitation, Modification, and Applications - A Survey",64.0,6.0,2023-08-02,Machine Learning and Knowledge Extraction,2023.0,['Computer Science']
3e4b4515e3032fb7d147eb8d2daf3f6047d8aefe,A Small Object Detection Algorithm Based on Modulated Deformable Convolution and Large Kernel Convolution,45.0,10.0,2023-01-24,Computational Intelligence and Neuroscience,2023.0,['Medicine']
1b1d255fbbbaa7de46934f6cfedaa6b655e14ef1,Traffic Sign Detection: Appropriate Data Augmentation Method from the Perspective of Frequency Domain,29.0,2.0,2022-12-07,Mathematical Problems in Engineering,2022.0,
cd05ca6c3593781a06eb59c45c75c6276d834a6d,Attention-Based Sentiment Region Importance and Relationship Analysis for Image Sentiment Recognition,61.0,1.0,2022-11-17,Computational Intelligence and Neuroscience,2022.0,['Medicine']
b2e24027e648dc51bb5bb09db03ccdd5e0447f71,DBGC: Dimension-Based Generic Convolution Block for Object Recognition,41.0,42.0,2022-02-24,Italian National Conference on Sensors,2022.0,"['Computer Science', 'Medicine']"
a7b6368c5070efc2a2a3f77f069a50f6bdfcff7c,Reducing Overconfidence Predictions in Autonomous Driving Perception,96.0,5.0,2022-02-16,IEEE Access,2022.0,['Computer Science']
3fa0ad0a0e3779516e5a9cb74fc40b872448b232,Histogram of Oriented Gradient-Based Fusion of Features for Human Action Recognition in Action Video Sequences,98.0,64.0,2020-12-01,Italian National Conference on Sensors,2020.0,"['Medicine', 'Computer Science']"
ba889e960c79f6d4db69ade553c8fbd23f051f9b,The Application of Cognitive IoT for Smart Manufacturing,42.0,0.0,2020-01-10,International Journal of Innovative Technology and Exploring Engineering,2020.0,
62eb7b5f41f0a351ec65878aa7ae931cb7072e1f,Detection of Moving Object in Dynamic Visual Sequences Based on Partial Least Squares Classifier,19.0,1.0,2019-07-01,Journal of medical systems,2019.0,"['Medicine', 'Computer Science']"
7a96aa09969b0706d7fd1a46fe3858e47207147d,Anfis Classifier Based Moving Object Detection and Segmentation in Indoor and Outdoor Environments,20.0,2.0,2019-03-31,Current Signal Transduction Therapy,2019.0,['Computer Science']
930303304c6283508cd7891a1c07c9ab04f71edf,Effective Flicker Detection Technique Using Artificial Neural Network For Video,15.0,3.0,2017-08-05,,2017.0,['Computer Science']
3b2dad38883441624b8a111299c7158491cabda6,Robust Gait Recognition Technique Using Neural Network,13.0,0.0,2017-08-05,,2017.0,['Computer Science']
fb051407efea27228120432ab9f88fcbd7101da1,Moving Object Detection for Dynamic Background Scenes Based on Spatiotemporal Model,34.0,29.0,2017-06-18,Adv. Multim.,2017.0,['Computer Science']
811206cd825f36bb4d2d3df26e529a32a8e5a8dd,Efficient Vehicle Detection and Classification for Traffic Surveillance System,20.0,11.0,2016-11-11,ICACDS,2016.0,['Computer Science']
a30031ea321c237e946012bc31a85423669247ae,Investigation of electronic control system using computer vision,5.0,1.0,2016-11-05,,2016.0,['Computer Science']
7995549253ae660322783bc7d5b7d138c9e004d2,Human action recognition using fusion of features for unconstrained video sequences,30.0,67.0,2016-06-18,Computers & electrical engineering,2016.0,['Computer Science']
0deb42ba27fcad7a6d5068024e3c9e3e874720f7,Scale-invariant object identification for jointly addressing issues in moving oject and background,24.0,1.0,2015-12-01,"2015 International Conference on Emerging Research in Electronics, Computer Science and Technology (ICERECT)",2015.0,['Computer Science']
d6128479e760c2b18f150506224e1e40ba04d6ee,Moving Object Segmentation in Dynamic Environment by Reducing Impulsive Noise from Background Model,25.0,0.0,2015-05-20,,2015.0,['Computer Science']
a942686660306d41934b8a422ff454a3055c3ce6,Research on Intelligent Recognition Algorithm of College Students’ Classroom Behavior Based on Improved Single Shot Multibox Detector,49.0,0.0,,IEEE Access,2024.0,['Computer Science']
e60a44732dfe6629dfc42b89a6083e66528690de,Faster Light Detection Algorithm of Traffic Signs Based on YOLOv5s-A2,29.0,6.0,,IEEE Access,2023.0,['Computer Science']
b581c4973f6106a4597270483518e9c6f25924b2,Deep Learning for Object Detection and Segmentation in Videos: Toward an Integration With Domain Knowledge,136.0,3.0,,IEEE Access,2022.0,['Computer Science']
b2d36877d00a190c80add3a0b258a57aca96faeb,"Cognitive IoT for Smart Environment: A survey on Enabling Technologies, Architectures, Approaches and Research Challenges",115.0,2.0,,,2019.0,
653d9eff249d3efa5e75763a4f331f6141948978,Research on click enhancement strategy of hand-eye dual-channel human-computer interaction system: Trade-off between sensing area and area cursor,47.0,0.0,2024-10-01,Advanced Engineering Informatics,2024.0,['Computer Science']
fc83191c9eb303bf5baad981935038c7beb86bc6,Predictive modeling of gaze patterns in drivers: a machine learning approach with tobii glass 2,43.0,0.0,2024-04-04,International journal of information technology,2024.0,
1d83f296eaec77d4d6f72314878dd9bb1a4f0ff9,A review on visible-light eye-tracking methods based on a low-cost camera,41.0,1.0,2024-03-14,Journal of Ambient Intelligence and Humanized Computing,2024.0,['Computer Science']
7d911b9152f6619b2fab8171f28e789769fd5d54,A scoping review of gaze and eye tracking-based control methods for assistive robotic arms,116.0,1.0,2024-02-19,Frontiers Robotics AI,2024.0,['Medicine']
e84b32b5287f1e470cd2335087354d40b58f6ef8,Research on a spatial-temporal characterisation of blink-triggered eye control interactions,51.0,3.0,2024-01-01,Advanced Engineering Informatics,2024.0,['Computer Science']
c028de69349826dc7408432d50ce045766c827eb,VEPdgets: Towards Richer Interaction Elements Based on Visually Evoked Potentials,81.0,0.0,2023-11-01,Italian National Conference on Sensors,2023.0,"['Medicine', 'Computer Science']"
4f9a03b3fba310b89eb650a88db6d988b60ac964,Eye-tracking control of an adjustable electric bed: construction and validation by immobile patients with multiple sclerosis,46.0,2.0,2023-06-09,Journal of NeuroEngineering and Rehabilitation,2023.0,['Medicine']
fa5f4e687e272ad55653e5c5425f43e630a5464a,Eyes can draw: A high-fidelity free-eye drawing method with unimodal gaze control,61.0,2.0,2022-11-01,Int. J. Hum. Comput. Stud.,2022.0,['Computer Science']
798554127485b5ec258740727f6f2d0efa300c75,Object Selection Using LSTM Networks for Spontaneous Gaze-Based Interaction,43.0,1.0,2022-10-18,International Conferences on Information Technologies and Electrical Engineering,2022.0,['Medicine']
0921dc048666a0fc33c0516dbb6d7bc4b35e7f14,Building EEG-based CAD object selection intention discrimination model using convolutional neural network (CNN),53.0,9.0,2022-04-01,Advanced Engineering Informatics,2022.0,['Computer Science']
7681e36a24c87bf312f19c016f76abc5c23edabf,Eye gaze estimation: A survey on deep learning-based approaches,75.0,41.0,2022-03-01,Expert systems with applications,2022.0,['Computer Science']
93773031ac1ba6b15d0eb19403799a06e79fd0bb,Controlling a Mouse Pointer with a Single-Channel EEG Sensor,67.0,8.0,2021-08-01,Italian National Conference on Sensors,2021.0,"['Computer Science', 'Medicine']"
e0e18246008402adb9d620187b2035a73297e925,Emerging ExG-based NUI Inputs in Extended Realities: A Bottom-up Survey,210.0,8.0,2021-07-19,ACM Trans. Interact. Intell. Syst.,2021.0,['Computer Science']
0b48aa767d27db9661d9ab4b41861fc07125ad0b,Exploring Social Acceptability and Users’ Preferences of Head- and Eye-Based Interaction with Mobile Devices,85.0,2.0,2021-05-12,International Conference on Mobile and Ubiquitous Multimedia,2021.0,['Computer Science']
fdc662b2eed9a4c703d15bd0ac68687c70c20c78,BayesGaze: A Bayesian Approach to Eye-Gaze Based Target Selection,53.0,12.0,2021-05-01,Graphics Interface,2021.0,"['Computer Science', 'Medicine']"
cef83495f595f7f235b15188d570b5bb2f5ee950,GazeEMD: Detecting Visual Intention in Gaze-Based Human-Robot Interaction,41.0,28.0,2021-04-30,Robotics,2021.0,['Computer Science']
916545bc2581666ba079c2f8ecd2eb08fd16eb71,Usability of various dwell times for eye-gaze-based object selection with eye tracking,38.0,24.0,2021-04-01,Displays (Guildford),2021.0,['Computer Science']
feaa3f70dd35efc962ae5a3a71c68c09654d8d12,An eye tracking based virtual reality system for use inside magnetic resonance imaging systems,60.0,25.0,2021-03-23,Scientific Reports,2021.0,"['Medicine', 'Computer Science']"
b7e6a04521700562898911f113dd8cfdb6547365,Fixation duration and the learning process: an eye tracking study with subtitled videos,50.0,55.0,2020-08-16,Journal of Eye Movement Research,2020.0,"['Medicine', 'Computer Science']"
f22142dc96c018e86479fad13b1bf0318a2faf3e,Head-tracking as an interface device for image control in digital pathology: a comparative study,31.0,4.0,2020-07-09,Revista Española de Patología,2020.0,['Computer Science']
1ee14b56bd607ec6f5015c87bff8122bb63dfb68,Geert Brône and Bert Oben (Eds.): Eye-tracking in interaction,17.0,0.0,2020-04-03,Corpus Pragmatics,2020.0,['Psychology']
fe51c4c92f4c133c622f812e38fc24b0127885ec,EyeTAP: A Novel Technique using Voice Inputs to Address the Midas Touch Problem for Gaze-based Interactions,65.0,10.0,2020-02-19,Int. J. Hum. Comput. Stud.,2020.0,['Computer Science']
085500acca21fdd0293644ff01b9862cbdca8dcf,Emerging Natural User Interfaces in Mobile Computing: A Bottoms-Up Survey,156.0,8.0,2019-11-12,arXiv.org,2019.0,['Computer Science']
2b78b2d28c3ec40399f6d47546354c76eef2246f,Using biomechanics to investigate the effect of VR on eye vergence system.,53.0,39.0,2019-11-01,Applied Ergonomics,2019.0,"['Medicine', 'Computer Science']"
7602ccff68a3a25c73e4383406b20fa391b1eb26,Dwell Time Adaptive Three-Way Text Entry by Gaze,18.0,0.0,2019-06-01,Chinese Control and Decision Conference,2019.0,['Computer Science']
27073272b3b3dcd03b5fc49ddc03f5b14f2633e0,Interested Object Detection based on Gaze using Low-cost Remote Eye Tracker,11.0,9.0,2019-03-01,International IEEE/EMBS Conference on Neural Engineering,2019.0,['Computer Science']
3e7c3f37d6b23a37d3081d606cc954232b19d346,Symmetric Evaluation of Multimodal Human-Robot Interaction with Gaze and Standard Control,32.0,3.0,2018-12-01,Symmetry,2018.0,"['Computer Science', 'Mathematics']"
4e5728a80349fed5a3c913cbe1ad164bcc895ced,Eye Tracking in Augmented Spaces: A Deep Learning Approach,31.0,14.0,2018-08-01,IEEE Games Entertainment Media Conference,2018.0,['Computer Science']
d5811854e004d499986bf120e5dc67744ff18fae,Analysis of Affective and Gender Factors in Image Comprehension of Visual Advertisement,27.0,10.0,2018-04-25,CSOS,2018.0,['Computer Science']
db314f0f011953537959c20829c786487c02caab,Gaze-Based Object Segmentation,21.0,11.0,2017-10-01,IEEE Signal Processing Letters,2017.0,['Computer Science']
2a5f8ba35837f81a92efbd1139cfc3e3c90ec4de,"A Review and Analysis of Eye-Gaze Estimation Systems, Algorithms and Performance Evaluation Methods in Consumer Platforms",224.0,196.0,2017-08-05,IEEE Access,2017.0,['Computer Science']
1cf270bbc8b48c92a03502158ffe7bef39ef63dc,Evaluation of a gaze-controlled vision enhancement system for reading in visually impaired people,102.0,18.0,2017-04-05,PLoS ONE,2017.0,"['Computer Science', 'Medicine']"
045efc24f1aec4e3e3025713033ce0395b325a2b,Eye blinking detection to perform selection for an eye tracking system used in assistive technology,21.0,13.0,2016-10-01,International Symposium for Design and Technology in Electronic Packaging,2016.0,['Computer Science']
7102785c390862440e39fec7e30f06e154e9f4d5,Designing Real-time Obser vation System to Evaluate Dr iving Patter n thr ough Eye Tr acker,26.0,0.0,,,2022.0,
d9ad9a965fbe70e760791059c8ad5c2dc9af7a95,IDEA: Index of Difficulty for Eye Tracking Applications - An Analysis Model for Target Selection Tasks,34.0,1.0,,VISIGRAPP,2021.0,['Computer Science']
1ea88e2f7c6121ee0026b187bf189d69557a2f50,Development of an Eye-Gaze Input System With High Speed and Accuracy through Target Prediction Based on Homing Eye Movements,35.0,3.0,,IEEE Access,2021.0,['Computer Science']
c0ba6d0e6dc30a50a9c1e188f9e1bf5b7383885e,Using Head-Mounted Displays for Virtual Reality: Investigating Subjective Reactions to Eye-Tracking Scenarios,11.0,1.0,,Interacción,2021.0,['Computer Science']
4d2c293b00597a91c968cd922f4680e2a6c81bc1,Communication Technologies Based on Voluntary Blinks: Assessment and Design,97.0,18.0,,IEEE Access,2019.0,['Computer Science']
1f02e2b61189919f6e8049cd8ab498f3c91c3a2a,Devaluation of Unchosen Options: A Bayesian Account of the Provenance and Maintenance of Overly Optimistic Expectations,22.0,2.0,2021-07-22,Annual Meeting of the Cognitive Science Society,2021.0,"['Medicine', 'Computer Science']"
db49dd0a2d739b736ff67f46f019aa4008e8ae5a,Human learning and decision-making in the bandit task: Three wrongs make a right,15.0,2.0,,2019 Conference on Cognitive Computational Neuroscience,2019.0,['Computer Science']
0308de39c39cb0d501bbabf49e505cc192d234b5,Why so gloomy? A Bayesian explanation of human pessimism bias in the multi-armed bandit task,28.0,8.0,,Neural Information Processing Systems,2018.0,['Computer Science']
e6bab5cac3d5d821d67037be2aff5a20abd43548,Change-Point Detection without Needing to Detect Change-Points?,11.0,2.0,,,2016.0,
680f407faf7e6c20dfbbe97e5e38a453441a96c7,Variability in Human Response Time Reflects Statistical Learning and Adaptive Decision-Making,23.0,1.0,,Annual Meeting of the Cognitive Science Society,2015.0,['Computer Science']
1987231f63c879da2fa2957c6adebbfbbc600093,Response Time Variability in an Inhibitory Control Task Reflects Statistical Learning and Adaptive Decision-Making,22.0,0.0,,,2015.0,
dde3b1fcf0009e247f838d4e7a9f57ccc0593541,Saliency-based representations and multi-component classifiers for visual scene recognition,178.0,0.0,,,2014.0,['Computer Science']
26aa0aff1ea1baf848a521363cc455044690e090,A 2d + 3d rich data approach to scene understanding,183.0,5.0,,,2013.0,['Computer Science']
2eba663c3e17421d267d176cd0b75dc76c07fd09,"Target selection during ""snapshot"" foraging.",46.0,0.0,2024-11-27,"Attention, perception & psychophysics",2024.0,['Medicine']
060ff628cb2c38ba526cf05a73258ed128268d15,Cross-Modal Cues Improve the Detection of Synchronized Targets during Human Foraging.,38.0,0.0,2024-11-05,Multisensory Research,2024.0,['Medicine']
76728901596fbeaa7211a697efce2b2b686b66ba,"Effects of Near Infrared Radiation in Ambient Lighting on Cognitive Performance, Emotion, and Heart Rate Variability",56.0,0.0,2024-11-01,Journal of Environmental Psychology,2024.0,
0ac71d95cc415a54334be2cbb99fdad44086951d,"Testing the convergent validity, domain generality, and temporal stability of selected measures of people’s tendency to explore",106.0,1.0,2024-09-04,Nature Communications,2024.0,['Medicine']
098726f30062afd113b48cd5d103bd826940f3f5,Differential patch-leaving behavior during probabilistic foraging in humans and gerbils,43.0,0.0,2024-08-15,Communications Biology,2024.0,['Medicine']
0bb138aeee179f2f82ab13aa9263a7b3e0ca6738,Human foraging strategies flexibly adapt to resource distribution and time constraints,43.0,0.0,2024-08-02,,2024.0,['Biology']
bcb6a0c4e24f6bf4a4ec6e4ddefcf6c8c518bcec,Investigating an effort avoidance account of attentional strategy choice,43.0,0.0,2024-07-26,"Attention, perception & psychophysics",2024.0,['Medicine']
cc648502ea0c680aa973a8867c3bd7a5b730a585,Joint contributions of preview and task instructions on visual search strategy selection,41.0,2.0,2024-04-24,"Attention, perception & psychophysics",2024.0,['Medicine']
4c95f96bbdbd11f399f3725d4ff9ef04c2611c3e,Behavioral Bias for Exploration Is Associated with Enhanced Signaling in the Lateral and Medial Frontopolar Cortex,60.0,1.0,2024-03-03,Journal of Cognitive Neuroscience,2024.0,['Medicine']
855a1c384bf552e5b2d940a9feaad7817e50d2d1,Hierarchical control over foraging behavior by anterior cingulate cortex,157.0,2.0,2024-03-01,Neuroscience and Biobehavioral Reviews,2024.0,['Medicine']
b98bbf49a04c7cc27fb8e8fe0829d3fe57bcf62f,Speed and Reliability of Touch vs Mouse Inputs in Visual Foraging,17.0,0.0,2024-01-01,Open Psychology,2024.0,
d8ab33ca848b137f02dd49037c34bb4aed8ee505,Exploration versus exploitation decisions in the human brain: A systematic review of functional neuroimaging and neuropsychological studies.,161.0,6.0,2023-11-28,Neuropsychologia,2023.0,['Medicine']
f47b0c31de19aaebc78c24950c1e9e42a4c5c8cb,Effort Foraging Task reveals positive correlation between individual differences in the cost of cognitive and physical effort in humans,149.0,9.0,2023-08-24,bioRxiv,2023.0,"['Biology', 'Medicine']"
9e0776919b6646f805ec86f8f2b2720da787e2d4,Never Gonna Give You Up Even When It Is Suboptimal,29.0,1.0,2023-07-01,Cognitive Sciences,2023.0,"['Medicine', 'Computer Science']"
1bfde10d3ce445c331fa581ef9b5a072ab75495f,Visual working memory in immersive visualization: a change detection experiment and an image-computable model,94.0,1.0,2023-06-27,Virtual Reality,2023.0,['Computer Science']
48bf86437b5415e6a1712f5b002d491f68d366c7,Maladaptive explore/exploit trade-offs in schizophrenia,114.0,7.0,2023-03-01,Trends in Neurosciences,2023.0,['Medicine']
11dbc5af5bb61c4280c77d05a3e23383e87a4984,Mountains of memory in a sea of uncertainty: Sampling the external world despite useful information in visual working memory,24.0,6.0,2023-01-30,Cognition,2023.0,['Medicine']
64e2a26bd3d14f0d2a78af9c3ca0df1c5c22a323,"The time course of visual foraging in the lifespan: Spatial scanning, organization search, and target processing",48.0,2.0,2022-12-05,Psychonomic Bulletin & Review,2022.0,['Medicine']
cc5eade182bcee3e847da8408067693dff09e3e6,The FORAGEKID Game: Hybrid-Foraging as a new way to study aspects of executive function in development,28.0,3.0,2022-10-01,Cognitive development,2022.0,
