authorId,author
39500643,A. Ardalan
2462139,M. Tsodyks
2776623,N. Qian
49534761,Surya Gayet
2898318,M. Geravanchizadeh
10780930,S. Zakeri
1514899069,Freddie Bickford-Smith
32366430,R. Srinath
2351432,D. Ruff
52609719,Sarah C. Maaß
2051884,T. Wolbers
48335968,H. van Rijn
49973404,Martin Riemer
7906590,V. Laxton
2785163,Duncan Guest
7663438,Nilgun Turkileri
4855824,D. Field
120073475,J. Ellis
3215664,M. Sakaki
2059628209,Abdullah Balli
118606077,Ali Aycı
2144145,P. Bakic
1991709,Andrew D. A. Maidment
48179820,Winifred K Leung
49584362,S. Weinstein
7315770,B. Englander
2087124567,Zhen Liang
2146330690,Fangchao Li
2026684421,Wanrou Hu
50775285,G. Huang
38809507,Shigeyuki Oba
2116219842,Zhiguo Zhang
145516720,S. Ishii
6108117,R. B. Ebitz
143761036,Jiaxin Cindy Tu
2240527404,Benjamin Y Hayden
8506458,Takahisa Uchida
1400348617,Nicolas Lair
1687808,H. Ishiguro
9094493,Peter Ford Dominey
10669983,Nora Turoman
6234806,Ruxandra I. Tivadar
2944122,Chrysa Retsa
1799421192,K. Archer
2652271,K. Pammer
2249356,Trichur Raman Vidyasagar
1405263653,Anna Shafer-Skelton
2111787066,J. Williams
1392182573,Hayden M. Schill
52340627,Tang Xiaoyu
2097591152,Wu Yingnan
2006952525,Peng Xing
2005759810,Wang Aijun
2114126023,Li Qi
34292065,Jiye G. Kim
47231171,Emma Gregory
145559335,B. Landau
145042015,M. McCloskey
8196670,C. Kemner
2217437,M. Stokes
115652287,Greta Häberle
1585346417,Alina Ptashynska
47097129,A. Nowicka
51436407,Desiree E. Holler
47427465,Sara Fabbri
49946750,Jacqueline C. Snow
144595278,Sean Noah
5182773,Elisa Battistoni
2107978181,Xia Wu
2108022953,Xinxuan Wang
9259273,R. Saab
48752140,Yunpeng Jiang
118172884,Libi Kliger
2934951,G. Yovel
3150237,M. Seghier
147461536,M. A. Fahim
1836134,C. Habak
3411211,Emmanuel Biau
32261701,Nara Ikumi
48384328,M. Ruzzoli
1413656699,Luis Morís‐Fernández
47888485,Mireia Torralba
3264477,E. Bueichekú
1398019893,A. Miró-Padilla
144263498,C. Ávila
46201207,M. Shahdloo
81735116,Emin Çelik
3122940,T. Çukur
2072875077,Zheng Fang
2711601,Xiongwei Zhang
73378364,Xiaotong Deng
36956534,Tieyong Cao
30646028,Changyan Zheng
4620417,Alvin Chesham
26905161,S. Gerber
34071262,Narayan Schütz
47968695,H. Saner
4736631,K. Gutbrod
2681246,P. Urwyler
2109721726,Jibin Yang
15196527,Yibo Xing
146534599,Daniele Pollicino
146773723,G. Bertazzoli
147281337,Ludwig Barbaro
2738208,B. Meier
1397311894,Laia Garcia-Vernet
35262256,Cécile Bordier
51064923,L. Spencer
5987231,Clarissa Cavallina
2250964146,Giovanna Puccio
2239532543,Michele Capurso
2241332785,Andrew J. Bremner
5221254,Jia-Hou Poh
32281822,S. Massar
1489169340,S. A. Jamaluddin
145154233,M. Chee
46709230,D. Wolf
2076370,I. Mittelberg
29823176,Linn-Marlen Rekittke
2066051244,Saurabh Bhavsar
2003853,M. Zvyagintsev
51177079,Annina Haeck
35024919,M. Klasen
32276848,Shinyoung Jung
51117788,Yosun Yoon
3362221,Suk Won Han
2156632129,Tai Wang
87975012,Zongkui Zhou
3350316,Xiangen Hu
119568642,Zhi Liu
2111237694,Yi Ding
13799500,Zhiqiang Cai
145101038,Pedro F. S. Rodrigues
145707219,Katharina Dobs
37816170,J. Schultz
5107846,I. Bülthoff
35596868,Justin L. Gardner
49177041,Luyan Ji
144489876,V. Rossi
3022479,G. Pourtois
3208107,R. Weil
1935873,B. Bahrami
39308498,Ben M. Jackson
35301040,Tristam J C Goch
2277803,A. Saygin
2003369,Luke E. Miller
48658972,K. Pappa
26382702,Rachel N. Schade
6202875,A. Noyce
2067915737,Aidan G. O'Keeffe
145244248,A. Schrag
5408236,H. Morris
144103730,M. A. Quiroga
89939204,J. Santacreu
46520750,B. Wyble
145279720,Michael Hess
2835968,C. Folk
2069506273,Ce Mo
7348273,Dongjun He
2067775773,F. Fang
49099467,Stephanie Ding
5226300,D. Rahnev
30194578,J. Gold
2100708,A. Stocker
1402468381,E. Martín-Arévalo
2111676,A. B. Chica
2951572,Akitoshi Ogawa
15718435,M. Ghodrati
1399215344,Seyed-Mahdi Khaligh-Razavi
3182659,S. R. Lehky
1820484,O. Jensen
4700352,Marlies E. Vissers
152783409,J. Hutchison
116724539,T. Hubbard
40171606,N. Hubbard
2055709,B. Rypma
20903507,T. Stein
72209410,何颖
135876277,敖华
118603628,陈宇庭
152438833,陈旭
118592920,毕泰勇
9492260,T. Haselhuhn
2601413,Lucy S. Petro
46541670,Angus T. Paton
144015665,J. V. Driel
1743265,H. Slagter
144337461,Joyce M. G. Vromen
3105480,S. Chokron
1943151,G. Dutton
145220054,B. Milliken
2161185,Fabiano Botta
92519970,M. Lapointe
2272075,S. Fagioli
144655341,S. Frank
21465611,Annabel D. Nijhof
145977875,Antal van den Bosch
2646546,Samuel A. Nastase
3281317,Andrew C. Connolly
1896078,N. Oosterhof
1722413,Y. Halchenko
2663356,J. S. Guntupalli
4124602,Matteo Visconti di Oleggio Castello
5211691,Jason D. Gors
1982106,M. Gobbini
2327323,J. Haxby
29129033,M. Sood
23994404,M. Sereno
3130777,S. Hillyard
4893507,W. Kruijne
1973465,M. Meeter
48054099,Huihui Zhou
40423302,R. J. Schafer
144375727,R. Desimone
2270815627,Mª Ángeles Quiroga
1915973,Benedikt Zoefel
4814195,R. VanRullen
1399807854,Simona Arianna Di Francesco
3022063,F. Perini
2738354,T. J. Buschman
67191607,Yoonhyung Choi
2218425446,Jinsung Han
70151725,Hyungseok Oh
1754889,Rohae Myung
6676894,Simone C. Prioli
5709681,T. Kahan
,Hui Li
2171904,Chaoyi Li
2903670,V. Thoma
2692116,P. Sterzer
6386570,Balázs Knakker
6086456,B. Weiss
1827227,Z. Vidnyánszky
2544084,Hawook Jeong
2151587,Sangdoo Yun
2906716,K. M. Yi
46174575,J. Choi
40082090,Jeffrey B. Nyquist
2705505,J. Lappin
49775125,Ruyuan Zhang
2240341288,Spence Charles
2240340907,Santangelo
2240341578,Valerio
6781026,M. Cox
39936037,K. Dougherty
46474728,Geoffrey K. Adams
3259200,Eric A. Reavis
47133746,J. Westerberg
34902839,B. Moore
2811344,D. Leopold
2206887411,A. Maier
1387090883,G. Puccio
2242233827,Michelle Capurso
8231933,Sarah E. Berger
5337694,R. Harbourne
35470304,Melissa N. Horger
1399233724,C. Wilson-Mendenhall
2471378,L. Barsalou
1620468736,Connecting The Dots
2907090,A. R. Backus
2229379416,Connecting Thedots
39029992,M. Andric
1756977,S. Small
1716669,Victor A. F. Lamme
2270718890,Timo Stein
2092007693,Nederlandse Samenvatting
49175890,H. Westerbeek
34763105,Yutong Yao
2060299349,Ruifang Cui
2153683077,Yi Li
2114139246,Lu Zeng
2125474478,Jinliang Jiang
1500695908,Nan Qiu
145307654,Li Dong
2459963,Diankun Gong
1918431710,Guojian Yan
47121241,Weiyi Ma
48511191,Tiejun Liu
22517562,Roxanna J. Nahvi
6406895,J. Dampuré
35152818,A. Benraiss
32909223,Jane A. Burton
3297281,G. Woodman
1403852036,P. López-Pérez
37524809,H. Barber
2576295,Chen-Ping Yu
6204419,Justin T Maxfield
2048809,Halely Balaban
2889676,Edward Awh
39500842,E. Vogel
2082993708,emory oy Luriaa
2084888719,Halely Balabana
2082621830,Edward Awhc
2083321974,Edward K. Vogelc
13838022,R. Goldstein
30485106,Soraia M. Alarcão
73773848,R. Pavão
144786770,Manuel J. Fonseca
2027230,K. Fliegel
2200765,F. Battisti
5273673,M. Carli
1990797,M. Gelautz
2317410,Lukáš Krasula
1776651,P. Callet
2126674,Vladimir Zlokolica
7510884,P. Muthumanickam
35194018,C. Forsell
34998577,K. Vrotsou
144487771,J. Johansson
46615630,M. Cooper
2723795,Arghir-Nicolae Moldovan
2861998,Ioana Ghergulescu
3064332,Cristina Hava Muntean
145368399,K. Kalinin
2294062592,M. V. Petrushan
145757811,A. Samarin
146481103,Dario Dematties
2266399821,Silvio Rizzi
145078593,G. Thiruvathukal
3344470,S. Rizzi
5574329,A. Wainselboim
2185004995,Huiyuan Zhang
47595152,J. Pan
19201727,Yeqing Pei
3004846,Zhenghe Song
145746379,Xiaoping Jin
2143504367,Zihan Yang
1576302462,Changkai Wen
50425501,X. Shao
122917862,Amanda Pullan
2274999,Deborah E. Hannula
73403298,Aimee Ladreyt Badeaux
120246490,Miguel Borges
2067206488,Silvio Rizzi
2065788416,George K. Thiruvathukal
2079734186,A. Wainselboim
2265599756,George K. Thiruvathuka
150939604,Belén Rodriguez
2249621054,Lynn Pantano
2321505463,Tobias Nef
2240310827,R. M. Müri
2102321457,W. Z’Graggen
2271495535,Andrew Clement
2271282198,Brian A Anderson
2311995328,Yuhan Liu
2198882614,Qianxin Huang
2135000635,Siqi Hui
2312017817,Jingwen Fu
2215309801,Kangyi Wu
2293772469,Pengna Li
2293350862,Jinjun Wang
1739150418,Karolina J. Krzys
2137046581,L. Man
6898665,Jeffrey D. Wammes
2265352103,Weicong Li
2265449604,Yueling Liu
2152284125,Huabin Lv
2281374061,Yue Ma
2265467367,Wenwen Shi
2280881188,Yun Qian
15089978,V. L. del Campo
2277070252,Juan Francisco Ortega Morán
2076618710,Víctor Martínez Cagigal
144067390,Jesús Morenas Martín
1836865,J. B. Pagador
2255313541,Roberto Hornero
2124230538,Kirren Chana
40993321,Jan Mikuni
2260727444,Alina Schnebel
2260735908,Helmut Leder
2258628193,Thomas Marotta
2065365348,Miguel Ângelo Andrade
2128942357,Margarida Cipriano
,Ana Raposo
2181636703,Ourania Tachmatzidou
2704722,A. Vatakis
2211864043,Xia Wang
39738500,Haibing Yin
3194105,Yu Lu
2211894502,Shiling Zhao
2211864470,Yong Chen
2202741993,Marike Johnsdorf
102882322,Joanna Kisker
144897850,T. Gruber
29791226,Benjamin Schöne
1414468312,C. Kyle-Davidson
2059591959,E. Y. Zhou
1707271,A. Bors
28175495,Svantje T. Kähler
2182939035,Thomas Abben
1415392241,Aquiles Luna-Rodriguez
51172120,Miriam Tomat
46497956,T. Jacobsen
2172013,M. Ptito
113712655,Maxime Bleau
6519660,Joseph Bouskila
48949822,Julie Markant
2129448262,Erika Almadori
40444329,Riccardo Brunetti
2112329440,Aoqi Li
6663310,B. N. Türkan
2077012219,Osman Iyilikci
3597416,S. Amado
2054791274,Linda Hirsch
2898519,Christina Schneegass
46197452,Robin Welsch
145422330,A. Butz
3218422,Steven Frisson
2144733497,Lin Wang
5012149,G. Hardiess
133806360,Caecilie Weissert
1403982917,Samy Foudil
1580520796,Claire Pleche
49153791,Anastasia Diamond
2130274,A. Chaparro
151123151,Muxuan Lyu
2117036832,Zhe Chen
9309089,Hongmin Gao
145013547,Zhen Zhang
1418476321,Helen Zhou
48632140,Xun Wang
1935044483,Yan Tian
33877176,L. Taconnat
3487615,S. Morel
1425047156,Lina Guerrero-Sastoque
40915588,M. Frasca
1500479620,Angel Anna Zacharia
3882978,Navdeep Ahuja
145102394,Simran Kaur
46833391,N. Mehta
2111334575,Ratna Sharma
116486532,Floor de Groot
145708463,Onkar Krishna
144990548,Go Irie
79911041,R. Droste
2112084093,J. Noble
144081673,J. Matthews
3426697,Cary Stothart
66966743,Jason F. Rubinstein
1937073,Eileen Kowler
3286262,M. Chun
4018551,S. Tikka
1394312787,D. D’Souza
2109186700,Jamin Wu
80031344,Vanessa Corneille
2141543,J. Hohwy
144033835,Jeroen J. A. van Boxtel
34882654,Naotsugu Tsuchiya
35196393,Claudia Damiano
49270794,J. Wilder
2859457,Gaoyan Zhang
152131785,W. Yan
50678068,Baolin Liu
117071175,Marta Sabik
51150096,Vanessa Mitschke
37219778,Juergen Goller
3090975,Svyatoslav Guznov
144727299,G. Matthews
3030883,J. Warm
150227344,M. Pfahler
48737357,Bria L Long
2180063,G. Lupyan
49646076,I. S. D. Urabain
145546235,Mark H. Johnson
113249217,Laia Garcia Vernet
2210678,J. Tsai
6181957,I. Rolle
2560808,Tushar Singh
6194128,S. Boulet
5240630,T. McAfee
2119774,Althea M. Grant
2089368377,J. D. Segabinazi
5624778,V. Benson
,Gwendolyn Rehrig
1420055459,Michelle Cheng
2993467,Rahul Shome
73902026,Wang Huiyuan
46634292,Sui Jie
152350702,Zhang Ming
144545398,Mohammad Ghaderi
83106666,F. J. Ruiz
35688842,N. Agell
5219067,Anthony J Ryals
48093805,Jane X. Wang
6348543,Kelly L. Polnaszek
16255171,James Samsom
47359853,A. Wong
2513413,Hsueh-Cheng Wang
5701658,T. Lipina
1784374,J. Roder
2221973120,萍 詹
3149518,Volkan Cirik
49933077,Louis-Philippe Morency
1400419309,Taylor Berg-Kirkpatrick
1435325432,Lantie Jorandby-Quinones
33748642,E. Edens
14328425,R. Rosenheck
3099819,Alyssa M. Piasecki
2123065865,Manuel Serna-Aguilera
1959025244,Xuan-Bac Nguyen
2159536733,Han-Seok Seo
2243185830,Khoa Luu
2118526908,Qiang Wu
2276681964,Dan Zeng
2248518196,Tianhong Zhang
2167481950,Jijun Wang
31049302,C. Termritthikun
98092316,Ayaz Umer
2299868,Suwichaya Suwanwimolkul
2313639921,Feng Xia
2223981433,Ivan Lee
2297204253,Qi Dai
2297204969,Karsten Klein
2297203143,Saliency3D
153832763,M. D. Broda
2294349795,Felipe Parodi
2261929534,Jordan K Matelsky
2294362115,Alejandra Regla-Vargas
2294362610,Elizabeth E. Foglia
2294380334,Charis Lim
2294362183,Danielle Weinberg
2260733132,Konrad Kording
2294360767,Heidi Herrick
2294361746,Michael Platt
2284320438,Wenqi Zhong
2293574842,Linzhi Yu
2156545589,Junwei Han
2047105676,Ben de Haas
2242915546,Sarah K. Crockford
49596907,Eleonora Satta
2242917264,Ines Severino
2242919379,Donatella Fiacchino
2242912115,Andrea Vitale
1697502248,Natasha Bertelsen
1697974096,Elena Maria Busuoli
1697494551,Veronica Mandelli
2105855302,M. Lombardo
2181057832,He Huang
2278636137,Barbara Mertins
2930118,Md. Zasim Uddin
2255377901,Md. Arif Shahriar
2255687177,Md. Nadim Mahamood
1746689,F. Alnajjar
32198841,Md. Ileas Pramanik
153328465,Md. Atiqur Rahman Ahad
2091954551,Felipe O. Franco
2111341474,Jessica S. Oliveira
15875849,Joana Portolese
3879761,F. Sumiya
2116245420,Andréia F. Silva
1400758287,Ariane Machado-Lima
2258709346,Fátima de Lourdes dos Santos Nunes
2255626064,H. Brentani
2188546172,Nastaran Khaleghi
2268165312,Shaghayegh Hashemi
2249473306,Sevda Zafarmandi Ardabili
70134643,S. Sheykhivand
1935869075,Sebelan Danishvar
1865728407,Avishek Siris
1888880,G. Tam
2241112941,Xianghua Xie
47456929,Takao Yamanaka
2243398726,Tatsuya Suzuki
2242786890,Taiki Nobutsune
2243958221,Chenjunlin Wu
2240819758,Haill An
2240918243,Jinman Kim
2240888980,Bin Sheng
2420746,P. Li
38237611,Younhyun Jung
1950342950,Marcel Linka
115426437,Özlem Sensoy
6587178,Harun Karimpur
21835428,G. Schwarzer
2261938498,Zhang Jun
2261939389,Xian Chuahua
2262083715,Guiqing Li
2248641961,Hongmin Cai
3434403,Sepehr Tabrizchi
90403068,Ali Nezhadi
1824271,Shaahin Angizi
1810701,A. Roohi
2153074,I. Käthner
6754245,S. Munsch
2204653985,Theresa Haddad
40254601,Asael Y. Sklar
2298093151,Haoqi Wang
16082952,Krista M. Nicklaus
1436267396,E. Jewett
2215034708,Eeshaan Rehani
2215090478,Tzuan A. Chen
2215056380,Jeff Engelmann
144395247,M. Bordes
2158238341,Deepti Chopra
1892835,G. Reece
2215051610,Z-Hye Lee
8306347,M. Markey
115738392,A. J. Haskins
2037121661,Jeffrey Mentch
1387449642,Caitlin Van Wicklin
10674619,Louanne E. Boyd
47400663,Jazette Johnson
2356220,Franceli Linney Cibrian
1664946975,Deanna Hughes
1666497609,Eliza Delpizzo-Cheng
1666635788,Karen Lotich
2161398748,Sara A. Jones
153542435,Hollis E. Pass
1666170950,Viseth Sean
144150258,Gillian R. Hayes
51930760,Adam Berlijn
2237415,L. Hildebrandt
2985278,T. Y. Rezaii
1696667,S. Beheshti
2116528479,Xuebin Sun
2155597,Miaohui Wang
2087692300,Rongfu Lin
2161366509,Yuxiang Sun
2188870779,Shing Shin Cheng
52133517,Umit Keles
5899061,Dorit Kliemann
3242285,Lisa Byrge
8013229,H. Saarimäki
4828785,L. Paul
46306086,R. Adolphs
2152541575,Yan Wang
2115646695,Teng Li
2146668488,Jun Wu
2064886483,Chris H. Q. Ding
2080120756,Florian Kadner
2146854061,Tobi Thomas
20603742,D. Hoppe
3249046,C. Rothkopf
2124050339,Tamara A. Alsheimer
3313685,Meike Ramon
143961802,Srijith Rajeev
1394471927,S. Kamath K. M
152377301,Abigail Stone
120583544,Chuanbo Hu
2057419696,Shan Jia
2153307189,Fan Zhang
2153900478,Xin Li
2163253871,N Yadav
47700849,Neda Sadeghi
144205164,Julian H. Kang
152539938,J. Xie
2111543897,Longfei Wang
113364155,Paula J Webster
2162248766,Yang Yao
72278780,Jiayao Sun
2162342995,Shuo Wang
1389223837,LouAnne E. Boyd
50717483,Vincent J. Berardi
2161361135,Brandon Mackin
2161361355,Ayra Tusneem
2161363163,Riya Mody
1687241,B. Hwang
2155552379,Hui-Hui Chen
144063056,C. Hsieh
2149848088,Deng-Yu Huang
47591778,Xinyu Tian
2155698491,Jing Zhang
2116916030,Yuchao Dai
46221670,F. Torabi
144848112,P. Stone
2068713316,M. Barker
51046463,K. D. Csumitta
11856518,Patrick McClure
152115331,Francisco Pereira
119708375,Pankaj Bhowmik
2115997968,Lijin Huang
2109964104,Weiyu Chen
2189799329,Caitlienne Diane Juan
2189896568,Jaira Rose Bat-og
2055652773,K. Wan
2189898702,Macario Cordel II
1858824,Takahito Kawanishi
1718803,K. Kashino
2189952343,Pengqian Li
2667341,Xiaofen Xing
9303726,Xiangmin Xu
2436482,Bolun Cai
11729006,Jun Cheng
2108823979,Yikun Yang
1869700,Shengjie Jiao
8516282,Jinrong He
20660760,Bisheng Xia
1492113534,Jiabo Li
2069929330,Ru Xiao
1387995815,Vivien A. Cabannes
40900821,Thomas Kerdreux
46199268,L. Thiry
40565055,Shiwei Cheng
48203514,Jing Fan
2000421283,Yilin Hu
1939342154,Na Dai
34673824,E. Steinberg
38807427,Junfeng He
40534167,Kantwon Rogers
2423314,M. Shojaeizadeh
2110763351,Li Guo
3414330,Kai J. Kohlhoff
46533364,Sandeep Mishra
49194775,Oindrila Saha
52349494,Ramin Fahimi
2153911759,Yi Zhang
144679055,Lu Zhang
144598687,O. Déforges
2118082208,Yifeng Zhang
4016488,Mario Treviño
1422604908,Ricardo Medina-Coss Y León
1811477028,Belén Haro
10978611,Akanksha Saran
,Bo Liu
1557295600,Yifeng Zhu
1807482896,Sihang Guo
2791038,S. Niekum
2168049,Xianghua Xie
2054238429,Hong Kong
2069221594,A. Bose
2089551047,Mohit Jain
144710196,K. Dey
2066730374,Anil Joshi
144171754,Krishnaveni Achary
48619892,Blessin Varkey
1712219465,PIERRE-ADRIEN Fons
2107761643,S. Jones
1666494585,Brandon Makin
2144579101,Inam Ullah
1630822963,Sumaira Hussain
2007705864,Jie Guo
2118682790,Hui Yu
114267979,É. Salvia
145267135,M. Harvey
3281983,B. Nazarian
145961641,Marie-Helene Grosbras
2237280200,A. Papageorghiou
2237763043,J. A. Noble
46548314,L. Rösler
145378987,Yan Luo
3026404,Yongkang Wong
2149479010,Xiang Cheng
2152584414,Guangwei Wang
96172411,Ruochen Xia
2195406065,Jin Xie
2110317730,Yang Yao
2155470066,Shuo Wang
48142536,Madeleine E. Gross
144991008,D. Araujo
6559650,C. M. Zedelius
2809346,J. Schooler
50492493,Anuradha Kar
1734172,P. Corcoran
1416552921,Ganit Kupershmidt
,Shengjie Li
2071129346,Adam Frost
113792981,G. Tomou
2089281099,Harshal Parikh
3430056,Jagjot Kaur
9579635,Marija Zivcevska
144411752,Matthias Niemeier
2152009455,Yuan Yuan
7828998,Xiaoqiang Lu
50444650,Qingqing Li
2110018449,Weimin Wu
145233522,Lei Wu
2118874391,Baiyan Zhang
2289643364,Konstantinos Stavridis
40292497,A. Psaltis
47381330,A. Dimou
33961149,G. Papadopoulos
1747572,P. Daras
2286752421,Wenjie Zhang
2286491604,Yiyang Yao
2110139432,Jinxiong Wang
2286457815,Xinyu Xiang
2286450944,Peng Shu
48084733,M. Cordel
2117010859,Shuo Wang
6271074,Kirsten A. Dalrymple
3048594,J. Elison
2068919849,Joseph Henry
6170436,D. Maestripieri
47287647,Sen He
2075337464,Yang Mi
3251678,N. Pugeault
2296293091,Kanchanamala P
2084657061,G.Leela Sagar
2042556,S. Cloherty
21096934,Dina Graf
1857939,G. DeAngelis
30185539,Jude F. Mitchell
144590076,DongWon Oh
52166122,Elinor A. Buck
145441940,A. Todorov
1680610,Marie D. Manner
51266101,Nimol Thuon
9289244,Seng Kheang
4709396,Y. Hamada
1400972762,F. Fernández-Martínez
83015253,Alex Hernandez-Garcia
1398808779,René Arnulfo García-Hernández
1401448518,M. Fernandez-Torres
1413872858,Á. García-Faura
1397907559,F. Díaz-de-María
51149716,Taiki Oyama
1763785,Luming Zhang
3238568,Maofu Liu
2146071431,Lei Chen
50682457,Lanxin Qiu
2152735427,Chao Zhang
2569992,Yuxing Hu
144809527,Roger Zimmermann
2108030742,Xiaoning Zhang
2055392262,Di Xiao
2116451956,Jianhua Li
2601046,Jinqing Qi
24628516,A. Rider
6717427,E. Pellicano
8687288,S. Dakin
67180560,Xuelong Li
2108250586,Xi Wang
47403551,X. Shao
145378980,Ye Luo
2129725922,Shuqin Li
49301770,Jianwei Lu
30447438,Fuyue Chu
2115358787,Yue Yan
2153305523,Fan Zhang
2062622803,Mengchao Hao
2112267579,Muyang Liu
2144525378,Jinyu Yang
2111055986,Yingjie Xia
2766201,Zhenguang Liu
2117857570,Yan Yan
2155660077,Jun Zhang
1737218,Liang Lin
48520256,Xun Yang
2111014145,Jun Gao
2113828170,Yong Rui
144272947,Chen Xia
2133054,A. Tusche
2106011,Yiyang Yao
2112300067,Tengfei Wu
2286726146,Jun Li
1730952,Ravi Kiran Sarvadevabhatla
30188708,Sudharshan Suresh
134685329,R. Venkatesh Babu
2286719421,Jimei Yang
2253087902,Ming-Hsuan Yang
7930518,Wei-lu Shan
2272337,Guangling Sun
47333988,Guodao Sun
1808205,G. Ciocca
3204928,S. Corchs
2032578,F. Gasparini
2506370,Sinnu Susan Thomas
2116011466,Sumana Gupta
32325586,V. Subramanian
2250559,E. Bricolo
67100504,Christopher Thomas
2036051,L. Nummenmaa
2891499,C. Quaia
1723819,L. Optican
3708140,B. Cumming
2105451,Kaifu Yang
1688365,Y. Li
2111107089,Yi Zeng
153361226,Kang Wang
2151226444,Shen Wang
50426357,Q. Ji
1425091532,Xiaowu Chen
144596911,G. Roig
144247007,Xun Huang
3329744,Chengyao Shen
2118372481,Jia Li
7667912,Ling-yu Duan
6380421,Xavier Morin Duchesne
5331853,E. Laugeson
143982887,Liqiang Nie
48043335,Richang Hong
1784761,S. Kruthiventi
50430041,Kumar Ayush
2324219034,Yu Hu
1715231,Zenghai Chen
8590720,Z. Chi
144977049,Hong Fu
2066009167,Ruihan Pan
143741148,Zhen Liang
2110205303,Shengsheng Huang
2104164,Juanyong Duan
2569326,Ioannis Rigas
145354366,G. Economou
1769294,S. Fotopoulos
2056402528,Yuki Suda
2136217,S. Kitazawa
2149811680,Fusheng Li
2118028435,Xia Li
2568383,Wenbin Zou
2144837398,Yu Chen
2110948606,Jun Yuan
1731233,A. Kassim
6835136,L. Cheong
2143701175,Qi Zhao
2118549112,Ting Li
1750897,Chongyang Zhang
1768964,Jimei Yang
1715634,Ming-Hsuan Yang
2253599252,Mert Inan
2715920,Malihe Alikhani
2234082405,Shaolei Shen Google
9222425,T. S. Costa
2089112361,P. Viana
2237133604,M. T. Andrade
2289165339,Boyd
2289153028,Chapman
2289614672,Sara A. Jones
2288705421,B. R.Hassen.
2288702672,E. Gülecyüz
2288698005,Steinbach
2288705533,PVC-SLP
2288690458,Ph.D Mengbai Xiao
2141202411,Jacob Suffridge
2372348,Gabriele Meiselwitz
2109853934,S. Sharma
48801624,D. Samaras
35217367,Niranjan Balasubramanian
146333157,Constant Berkhout
41211511,A. Raju
,Yunzuo Zhang
,Tian Zhang
,Shuangshuang Wang
,Puze Yu
104425198,Moinak Bhattacharya
2323943782,Gagandeep Singh
2323906923,Shubham Jain
39017169,P. Prasanna
2300283845,Andrey Moskalenko
2322443872,Alexey Bryncev
2316638138,Dmitry Vatolin
1732855,R. Timofte
2316637904,Gen Zhan
2316643954,Li Yang
2119309562,Yunlong Tang
2316898664,Yiting Liao
2331462971,Jiongzhi Lin
2331004056,Baitao Huang
2284073067,Mohammad Moradi
2224147044,Yuxin Zhu
2320073593,Yinan Sun
2268646414,Yu-Qing Cao
2308424712,Ziheng Jia
2323328148,Qiang Hu
2113486074,H. Fang
2316426653,Runmin Cong
2305489119,Xiankai Lu
2322454494,Xiaofei Zhou
2256596351,Wei Zhang
2318234164,Chunyu Zhao
2322443205,Wentao Mu
2322442943,Tao Deng
2316780724,Yunlong Tang
2293314762,Chenliang Xu
2107185412,Kaiwei Zhang
2265917367,Xilei Zhu
2212995262,Long Teng
2274370341,Shijie Wen
2153205772,Li Yang
2240248665,Mai Xu
27647516,Minglang Qiao
2274725733,Tao Xu
2197233219,Lin Bai
2271850373,Mai Xu
150188542,Lai Jiang
2272184472,Shengxi Li
2285074613,Yunjin Chen
2284976253,Leonid Sigal
2300027322,Lifan Jiang
2242540101,Zhihui Wang
2296539794,Changmiao Wang
2296394441,Ming Li
2266464838,Jiaxu Leng
2255396936,Xindong Wu
2056571745,Ran Shi
152869379,Bolun Zheng
2215312329,Shuai Wang
2211995453,Ming Yuan
2116458934,Dong Xu
2118929029,Fangfang Lu
2211294798,Yingjie Lian
2184103527,Bei Jin
12094461,Weiyan Gu
2226544658,Silong Liang
2155045528,Chunxiao Li
2226528375,Naying Cui
2118254956,Minghui Sun
1560895396,Hao Xue
73769279,Ioanna Di̇amanti̇
3200442,A. Tsiami
2539459,Petros Koutras
1750686,P. Maragos
2090573584,Qinyao Chang
2257318348,Shiping Zhu
1985894550,Federica Proietto Salanitri
1986291097,Giovanni Bellitto
2056161231,Morteza Moradi
150036833,A. Zhukov
2615638,R. Giot
2192270370,Haodong Jin
2144227555,Xiangyu Liu
2131179399,Linsong Zhang
2162730987,Qingwei Zhang
2162545703,Fangfang Fan
71547595,Zhong Yiwen
2286574405,Changying Wang
2287647136,Zhongjie Xiao
2148945846,Yi Shi
2146000692,Yahui He
2141035406,Junrui Zhang
2108002784,Xian-Shi Zhang
2110515159,Yongjie Li
2152844378,Hongmei Yan
2163439264,Yifei Li
2560900,Shengxi Li
2176578414,Se Lei
2118268633,Yichen Guo
2175348587,Bo Huang
2145185625,Jie-Ying Wu
2153607431,Yu Wang
2675663,Jiannan Chi
2116549535,Zhiliang Wang
2144908984,Jiaying Lin
67096741,Huankang Guan
2254576790,Xinrong Zhang
3128506,Yanghao Li
144575110,Yuxing Han
36849762,Jiangtao Wen
47740650,Jing Chen
2152989400,Yuan Dong
2145404421,Shiqi Zhang
32167409,D. Gopinath
2116952,G. Rosman
2097342779,K. Terahata
102983910,L. Fletcher
1836885,B. Argall
2057158105,John J. Leonard
143769377,J. Mukhopadhyay
46396571,Yang Wang
2118660,Runfeng Yang
3884219,Shiping Zhu
2296224497,Jiatong Liu
2057565924,Yanli Che
1840035133,Jingwen Yang
3331197,Guanwen Zhang
2112797196,Jiaming Yan
2051183229,Wei Zhou
