paperId,field
1d1695f62cb70b816cdc9ffb89a7f780701dc57b,Computer Science
7b299b3e0d976953e401bfeeed6df31fcdd0d3ec,Medicine
080a0aca8fe6dd9c8fd374121092b0741804a5ee,Medicine
e3d6bc167907bcc491693999d95edfd18a5e06db,Medicine
a6f9a0b91fca270ca9f7b0b894315b02bdb7d265,Medicine
fa20fc6c150f2b8ca8e8a5c539e2feab24229fdc,Medicine
b39c259d0c472ce2e1181de19cad04b277fd1ae8,Medicine
f73898f630ff9044f9b4d63fba9ed3f732462ba1,Medicine
ebb2d3f352541184371bc3780478694026f8ba81,Medicine
ebb2d3f352541184371bc3780478694026f8ba81,Computer Science
6c1816dcdddccbd0629b6400dc259e8f3104156a,Medicine
07ac035b60c773e645e7b1a0dd930822eaffb0a9,Medicine
c8c17ce08e872947b15c31c075787c25b94dc90e,Medicine
6dfc32251053b985f594105ae5baef190e74bfd6,Medicine
5f6d199c9ae20315d5ce44be4286315eb6f3d479,Medicine
208efcceff8e0c4b215252db18e02b9fb994e358,Medicine
2c478511a0ee2913cb346711a333758d014e83bd,Computer Science
2c6b3e52a26bfa18657af4c36a1e0ce69201160e,Computer Science
4b439361b9ce3c4fef9a64696e8918cf3b5bc4f8,Computer Science
4487957b3f964aaa1aff891df3b07d6aa275782f,Biology
51ed43d92291f90b894bd676fb2c89a8ba243e53,Medicine
344f3412af3b93ae04a7ac4f86688636e30135b4,Medicine
85e76966f4a63b566f31858ab9f7e2da49cd6aa5,Medicine
b3ec28058387570cc3de81c23bad0765e7d46b66,Computer Science
b3ec28058387570cc3de81c23bad0765e7d46b66,Medicine
c2a48104ab4536c14a02c6525bb6bddf811c6f5c,Medicine
c2a48104ab4536c14a02c6525bb6bddf811c6f5c,Psychology
94ded77be6cc3112b132ec19eb14748008e37a8f,Computer Science
157e1aa659311a6651ee4ea0bee2a5199d0920ca,Psychology
157e1aa659311a6651ee4ea0bee2a5199d0920ca,Medicine
f98f96d4fe8400f5fe10f86326bc177f09d2abb3,Medicine
f98f96d4fe8400f5fe10f86326bc177f09d2abb3,Psychology
f98f96d4fe8400f5fe10f86326bc177f09d2abb3,Computer Science
897c8e675e4742aadbc827e7c5f086fcd72ef64f,Computer Science
607e581078b29162d106851b9290a262b2062a0e,Medicine
607e581078b29162d106851b9290a262b2062a0e,Computer Science
86a3f030fe143d1538032b67f876bfafa12d164a,Computer Science
1576cc11ccc4e595673931a92050291e68a739dd,Computer Science
1576cc11ccc4e595673931a92050291e68a739dd,Medicine
dd72311c2788c82a262dd2d4feae3f9ae486f8d0,Psychology
2f0898e2fbf45a516cd3f29bde1d385e800801b6,Psychology
2f0898e2fbf45a516cd3f29bde1d385e800801b6,Medicine
e2a19f843c5abf2da917aed7729017ad1b0ed204,Medicine
e2a19f843c5abf2da917aed7729017ad1b0ed204,Computer Science
33cbaae593b6fc0d4cafdd41cec11e00956e251f,Medicine
33cbaae593b6fc0d4cafdd41cec11e00956e251f,Computer Science
f0b8e45ab208c669f3c265476352592ebbe29f13,Medicine
14a88b404f235021b0dc8d614ede9071abb84b1d,Psychology
14a88b404f235021b0dc8d614ede9071abb84b1d,Medicine
d748ba46f1cb2974476a689e7d8cf87899bb3c34,Medicine
d748ba46f1cb2974476a689e7d8cf87899bb3c34,Computer Science
67f9dbb59cd5d89505498a80bd2bff4065556c54,Medicine
67f9dbb59cd5d89505498a80bd2bff4065556c54,Computer Science
76a340d68f300c6009977b28ead9943672b45cec,Psychology
3a26cbc4cd0b6f42d1002f01e565192444181d69,Psychology
f065b9124f7873ce9d3330c93ee99e5e38aca2be,Biology
f065b9124f7873ce9d3330c93ee99e5e38aca2be,Computer Science
38432ac8214a500f1a892e66b58beab6101b2738,Engineering
38432ac8214a500f1a892e66b58beab6101b2738,Medicine
38432ac8214a500f1a892e66b58beab6101b2738,Computer Science
2966836b924b15ff3ab3d4110985b1f83a114dcc,Computer Science
2966836b924b15ff3ab3d4110985b1f83a114dcc,Medicine
5495b7b4560dae851ab0d03975246e7023b025f2,Psychology
5495b7b4560dae851ab0d03975246e7023b025f2,Medicine
d760109ac2b559c29e422b3e996ce091697e57af,Psychology
d760109ac2b559c29e422b3e996ce091697e57af,Medicine
194b5af1be2269e82997ec57f1e78142418f487a,Computer Science
c294d1ac51f6da8b54887a2f15dc1ca6a7d06a18,Medicine
244105bfe2ab4f13c2da79a25ade719874fc5548,Computer Science
244105bfe2ab4f13c2da79a25ade719874fc5548,Medicine
09cc28c91ec9b51ce28de2694d52a6c4891023cc,Computer Science
09cc28c91ec9b51ce28de2694d52a6c4891023cc,Medicine
8ac54fe862a83dd9566c51b5fe85e12b3fd2cf2e,Psychology
7220486f2bc43a230df873e3432266fbf89bc1be,Psychology
7220486f2bc43a230df873e3432266fbf89bc1be,Medicine
cbbca5d102be35ca826b785228bfb33ffc5378cf,Computer Science
ea9a40826130b21235cb92b89bcb1bb1e662044b,Psychology
ea9a40826130b21235cb92b89bcb1bb1e662044b,Medicine
1babcaa86f7b949b15c27472a9f2e79dcd14e25c,Psychology
1babcaa86f7b949b15c27472a9f2e79dcd14e25c,Medicine
ab66dedc6def89d88f7435e583797fe71b31617f,Psychology
ab66dedc6def89d88f7435e583797fe71b31617f,Medicine
68babd0a4964faaa0c728a561dcb7f7ac61026d0,Medicine
68babd0a4964faaa0c728a561dcb7f7ac61026d0,Psychology
00b65312709775f4bf52b43c6275130db41b0038,Medicine
00b65312709775f4bf52b43c6275130db41b0038,Psychology
e9087666d7caffe550f907668b0f8088e392d9ec,Medicine
e9087666d7caffe550f907668b0f8088e392d9ec,Biology
c9240a5eb5a4c5c3f0d5f7f8050c4e5e937e2dcb,Computer Science
31a5e3d5cdad940931425a17e6746dc859152948,Medicine
ca70c983da887c308a1b9907e534024c8371a50e,Medicine
cac176646ada12bff4a0b548164f6561c6833002,Medicine
0e9855afbf84eacf6acb7b2b6bfcff017047a321,Medicine
c5f08496ccd3ed5650213adc0ae1e0714fc9209e,Psychology
9051534e87034470510c17eba3500578ebaa4211,Psychology
9051534e87034470510c17eba3500578ebaa4211,Computer Science
8b916682a704fb4e340c6dd066272e42b733e3d6,Computer Science
bc35077d03110123c9e03d4c75873fb706a7cb66,Medicine
8e2049fad7fa4077ad3494de1b9a74097365f27c,Computer Science
51ac8601012228566f91669600062de04d26cacf,Computer Science
c58f7aab8da2f201f01e1170d7463f89d8fc171d,Medicine
762cb259eebe911330b792aa44f8e5e1e93ac950,Computer Science
8820ed6c069e09a1514af8ee828ef3b420b661d0,Computer Science
658a6315ca47d7d5a4625ce429f29f60b3db171c,Computer Science
0bb64c2daffc9590f1fadcfe008efcda68ebf80f,Medicine
82dd1071d147f96031f15f12dae6e6eab9b336e0,Biology
43865941b556fde5d428c8703aa9617d26714a11,Medicine
e4e5519c112d0b4243b2e325f5eb3032116881ec,Computer Science
d136646c6a48e0d3d58548111cdc508afe6c0c31,Computer Science
d136646c6a48e0d3d58548111cdc508afe6c0c31,Medicine
03e34099bc96931d406250b560e942a64a115514,Medicine
03e34099bc96931d406250b560e942a64a115514,Computer Science
e848df8e9cc6ec3c13876de47cbbd6c31dce9040,Computer Science
4b822d1fac2a712eceee8592a5d488fa3c68ffec,Computer Science
3ef6f30bcd284f3073b2e7f92b157ede17a1cb08,Computer Science
a7266f97ff10a9e9bc4e58b38dacfb4d3b6e15b9,Computer Science
1d05220807f2211b1b11064a0e06b03a96c44b5c,Computer Science
3f6c52f617c891b92344b654d908e8411433ed78,Medicine
e192ab72283a5ff441835fb47e263f9aebd382ca,Computer Science
94a53aed29bb543e8c88dbb94a52c6d66a4d1ae8,Medicine
9261c2640ab8eff5b858dd4a36d0025e96276811,Computer Science
562bebab1cb3e87c26af4b170855aa85462f116b,Medicine
aeb4c3204c3fd7ce61c9d9562e794841c3444503,Medicine
8b63301ffecbb6b1a12dd3a80d7b790f9f2adf3e,Medicine
1be57b46615778b0dcce110a8f023af99890cba9,Medicine
1be57b46615778b0dcce110a8f023af99890cba9,Engineering
db38e296a64be84fe2d37058feed4534421c6a19,Medicine
8e757de9451bfd2c79798c9ef5fd411a1597adcc,Computer Science
2ba9205a4d2926962f2793e8540d7292115df18a,Medicine
1f0f406e1bde354e22defe4464f6c8339b6e815a,Computer Science
cd14cebdb60ddca6bc884f3242b6c2162d7fbf7d,Medicine
89c69856245de26af6a8b7138b376df2933d344f,Computer Science
d77a7dc3ad3eefaf362307999428cbeafa887700,Medicine
f244326c9690732a571d5fb55ee4cd712ea60b49,Medicine
445bbb1e669e17a539379471be1e423044a28589,Computer Science
0b558b58e6b31909a8f9e93a8e804bd3cdd4e7ac,Medicine
3daf7036bce8f849f8256fb8dbdd786aaeeb2075,Engineering
5d88a9b7010accf4765f4c90373b55bd4a6a7282,Computer Science
718bc43c693b904f3578b1f0c74ba397f3f5c259,Computer Science
718bc43c693b904f3578b1f0c74ba397f3f5c259,Medicine
8e14104845a932ae7d701f25733c4198b1c30aef,Medicine
4beab6891855864cd6acfa18f837b75cb0d35a15,Medicine
abc3b633fe86cf3668816f9995242285d3aa6dd1,Computer Science
abc3b633fe86cf3668816f9995242285d3aa6dd1,Medicine
54a2ec107d43a9134b1593c2b30f086957078d75,Computer Science
a4a7ae5c18c9bb30a2a43a1766413bd4f6c472f3,Medicine
f9f340c8bd0712780148d0f431cd4914a515f4b1,Computer Science
61e18f5df5ac9d3a66cce66f563d71666c177348,Computer Science
61e18f5df5ac9d3a66cce66f563d71666c177348,Medicine
84b6827ec91658a7d5bbab31b134bb2e621dbbd8,Medicine
b1246364c078cbae601cb22ac4b1643793d2a4fa,Computer Science
239cf618b43ef5b3ee84e4888c5854eeebf941d8,Computer Science
239cf618b43ef5b3ee84e4888c5854eeebf941d8,Medicine
6c76307d668c7d3b133e6fd0fd4c8c4ff6a04bba,Computer Science
b0293754b2e852a8ba30e9afc558a14c651bca28,Computer Science
a0afca9f60d1e56576cd5e328cef67080be99804,Computer Science
6eb9d829b9edb98aed3131b2937518e3ebc7c3f8,Computer Science
1752d6e660ed2332fbf410e1c3ecfcdbe13d4ac0,Computer Science
7f4a3a737009caa6385a30f95f86392b62010698,Computer Science
c9a4c3baab94c61fd674eee4a44f4ac3f3eb240f,Computer Science
226a09bc91d7b1cd99c4b6206623dd0ec97ee68b,Computer Science
d1de61377d1b32bc8ff988815a07bf0e81372603,Computer Science
d1de61377d1b32bc8ff988815a07bf0e81372603,Medicine
ce2cf6e39d5c03d7d224eda614ad803a1347d145,Computer Science
0d7e4167fc24c7a64953cbabdd0a6d7790d45102,Computer Science
13fa6726305b77aa815b148469c495b6ceeed72b,Computer Science
f5fb5e51f155c3096a33764cecddc21c6e968eee,Computer Science
f5fb5e51f155c3096a33764cecddc21c6e968eee,Medicine
7fa6d33c1718ade8b92aed221713e72fa4a10ba5,Computer Science
4ba67b0734477ff392367f52542ad2dab179da83,Computer Science
9f1bafb7b2608b44303fb5bf2533d27dec385c2d,Computer Science
98c2b4045461deb714e9b99e2c11e3336d59cc76,Computer Science
805ed59fe31f9485380a87f9507d099509a57bf8,Psychology
805ed59fe31f9485380a87f9507d099509a57bf8,Medicine
a797bf9172c70183670d82754e5a413f669863c7,Computer Science
a797bf9172c70183670d82754e5a413f669863c7,Medicine
06348f0f10a9599fe4c9b18fb7a2a972c49ba806,Computer Science
cffc481c86d46ca812eff85030f812588bb20b80,Computer Science
63420b021b1dc3570e9f1648faa94fab8cb7141e,Computer Science
3d319b724ab3c6ddce66d58652fde0218a65d410,Computer Science
3d319b724ab3c6ddce66d58652fde0218a65d410,Psychology
c72ba40459e6ca39e30af999db2bb2668372b6e2,Computer Science
e3dbeef54031fffa4c809f340c523ebc170e85c0,Computer Science
7cb3c951760778c2ef6ce5dd9437506ba63026d0,Computer Science
7cb3c951760778c2ef6ce5dd9437506ba63026d0,Psychology
24012fe3970da6c1a3ef7918ce7f40346a0b714c,Computer Science
904b18eeb8e826be0853749f5abbaf685879ad73,Psychology
904b18eeb8e826be0853749f5abbaf685879ad73,Medicine
287d4d5fdafb65aadb84ef6e0a6a492fff47dc48,Medicine
287d4d5fdafb65aadb84ef6e0a6a492fff47dc48,Computer Science
4f29da4e8c7dbe273d93b6caffa97f061caec7c2,Psychology
4f29da4e8c7dbe273d93b6caffa97f061caec7c2,Medicine
52b94fb0e0bad38835662d1fb3e86a7be584f8f6,Medicine
52b94fb0e0bad38835662d1fb3e86a7be584f8f6,Computer Science
52b94fb0e0bad38835662d1fb3e86a7be584f8f6,Mathematics
1837c619d735a6b6ea316807eff602c3ff1807f2,Computer Science
d483676922e5380e338784a6d6e58ef0c659e60b,Computer Science
d483676922e5380e338784a6d6e58ef0c659e60b,Engineering
d483676922e5380e338784a6d6e58ef0c659e60b,Biology
602378d972d1e4450590856cf0e0c4fcaf1a1b10,Computer Science
602378d972d1e4450590856cf0e0c4fcaf1a1b10,Psychology
602378d972d1e4450590856cf0e0c4fcaf1a1b10,Medicine
f5c7f52a3fa74fcfd6093950a48ae960a2da90fe,Computer Science
5570e37a2d1caf2e69220b8e60b154733aed5cb2,Medicine
5570e37a2d1caf2e69220b8e60b154733aed5cb2,Computer Science
3eab57ec72ee5a04250b5924df72dfbe6a533605,Computer Science
11d90ba82ee0d7ec800a67b8683823f994724682,Medicine
11d90ba82ee0d7ec800a67b8683823f994724682,Psychology
45b967283dd8e3732284387b36ed5e38a3aed0ff,Computer Science
bbf2b591ce8966a4771548598af81d92f6faa055,Computer Science
0ff4b412c77a70fa5e907a98137124af26bb6d75,Computer Science
0ff4b412c77a70fa5e907a98137124af26bb6d75,Medicine
769eaac02d3bc75f8974d81e6a7896be383cafe7,Computer Science
1d41774e6fe9873eb843e1da6c2e5fd49be9db3a,Computer Science
1d41774e6fe9873eb843e1da6c2e5fd49be9db3a,Medicine
ad2ba1e97dc2c75ecf03e80b4212e6b3f08b811e,Computer Science
e8aa1373310558613c470a610751c270e5d9c8bd,Computer Science
2f04a3d8eacfa22a299e0c5a7edcc69d0fdd5933,Medicine
2f04a3d8eacfa22a299e0c5a7edcc69d0fdd5933,Computer Science
5070d39c8a88075703d9b0879c1fd6398125b8df,Psychology
5070d39c8a88075703d9b0879c1fd6398125b8df,Medicine
57a372bc745a167c02a692a2c4b991fe431fe79a,Computer Science
d61bd9bc9a09731bcdfb7c84ef57b71ebb06a1e3,Computer Science
d61bd9bc9a09731bcdfb7c84ef57b71ebb06a1e3,Geology
bd9f617c7b495a71387f8f4d48b47e5d0e58a2d9,Medicine
bd9f617c7b495a71387f8f4d48b47e5d0e58a2d9,Psychology
5920514d8807b434fed19cb938c9a434b6979265,Medicine
5920514d8807b434fed19cb938c9a434b6979265,Psychology
40d01adb5e15e63d268f24f09d16de0308f097d2,Psychology
40d01adb5e15e63d268f24f09d16de0308f097d2,Medicine
c78358c34f3968a9306ade6c65116ac37046e166,Computer Science
38410376deedfdfc32e53b7369b9ea2297fa521f,Computer Science
a0f3dddc2095df56dba87a0a9d84eefa18f5efe8,Psychology
a0f3dddc2095df56dba87a0a9d84eefa18f5efe8,Medicine
afc06c3265ffc1e0545a9e6cdda915f5eec5d9fa,Psychology
02b54efc6068972fbb13a3afe63a6574006809f5,Computer Science
02b54efc6068972fbb13a3afe63a6574006809f5,Medicine
02b54efc6068972fbb13a3afe63a6574006809f5,Biology
7936250158105d6684bf1b71d0dade2e132fba12,Psychology
7936250158105d6684bf1b71d0dade2e132fba12,Medicine
6c3d83324d6de36b64b4844421c975c9e84928f1,Computer Science
4df36f11cddb2cfd01cd062b53f10d206db752e5,Computer Science
121338aff2e5890434261588cc38a58966c056a7,Medicine
121338aff2e5890434261588cc38a58966c056a7,Computer Science
262ca560946e754c24d7072fe50ad2f2d630b058,Computer Science
7c526caa818fa0f738f06c5441f078ab8bfb79e9,Computer Science
7c526caa818fa0f738f06c5441f078ab8bfb79e9,Medicine
f09359b4388bdc1ee17d7a3daedf332f4fd6bf1d,Medicine
f09359b4388bdc1ee17d7a3daedf332f4fd6bf1d,Psychology
24bc03dd6925999f75b2ab058e49fb80ad32ba80,Computer Science
5df11c59e3b47189486445f5833675bf08359bfe,Computer Science
6eea0ee0a4663077701bce317614ff97f05385dd,Computer Science
759bfb0b1f470d8854e9a7117136d17c56838c08,Computer Science
0803a863fef31babeb193ad4b9ac66ecf92c9454,Computer Science
e888663857b9e8a7da0f38141d321379f2ef4020,Psychology
e888663857b9e8a7da0f38141d321379f2ef4020,Medicine
cf18c239a819dc179d4261fdfb39d16f0356b8d3,Computer Science
cf18c239a819dc179d4261fdfb39d16f0356b8d3,Medicine
9d21681a816ce7afa3bda8775b0c5336d052de5a,Psychology
9d21681a816ce7afa3bda8775b0c5336d052de5a,Medicine
3c138e780db882893631567329bfa6e031c967a0,Biology
3c138e780db882893631567329bfa6e031c967a0,Mathematics
bd6340950d22cd195accaf0d7eef9b2e71a31e3e,Computer Science
d702248cf46124600c680608a510e03a30b4d63b,Computer Science
6f8144a880e92aa6757dfb80e0be7d2acdc1e1e7,Computer Science
9800f87efb797fc9b853034980a7f9bcd0fd4dce,Computer Science
ebb90d21b947edd2f1dd1d001b8153f572367520,Computer Science
0df106e5862eb7a1e585d4919652078fd52ff062,Computer Science
d0fa2a51aa3b83778210c894c74c4dd0596ae5f7,Computer Science
c53d869a767acb7f25488dbb00668c8c9f72466d,Computer Science
1292a67de777a791de8fafd5c9e8698fe6eab44a,Computer Science
faf3848f92e28abd2883dcb2a81eeb75ae3304d3,Psychology
faf3848f92e28abd2883dcb2a81eeb75ae3304d3,Medicine
2a88ec4192571fd3476c3c7b56f02211d6a2672b,Computer Science
65c1a8cde4030217bec7cb96b8bf94c5321e8d8e,Computer Science
65c1a8cde4030217bec7cb96b8bf94c5321e8d8e,Medicine
062ebea1c4861cf90f18c369b3d729b79b076f8f,Computer Science
062ebea1c4861cf90f18c369b3d729b79b076f8f,Medicine
8af2d99ed2440f2612d3a168b53ac056ca6e763b,Computer Science
8af2d99ed2440f2612d3a168b53ac056ca6e763b,Medicine
2ea1196a3fb9052b923cef624526ba4b31c8babf,Computer Science
0d48eeebe45c003dd047d95720f5509cf447cb67,Computer Science
cf51e36f8d18d26b579fb827b357a0a36bb698b9,Computer Science
cf51e36f8d18d26b579fb827b357a0a36bb698b9,Engineering
cf51e36f8d18d26b579fb827b357a0a36bb698b9,Mathematics
8991e61bba23c2e358124df72d6ba3e84748b165,Psychology
ca99a23fbdc321526e28493bea27c7bf65a8e320,Computer Science
91c9920a35dfc1a76fc433aab0c84bd9d1482e30,Computer Science
91c9920a35dfc1a76fc433aab0c84bd9d1482e30,Medicine
36541e5dcc7964f80bd622e6212fa5808730fe95,Computer Science
9353f79caf20ba9794a3b6f2e01797cbededc805,Psychology
9353f79caf20ba9794a3b6f2e01797cbededc805,Medicine
875fbaf2aebb59a9e26135540721d6e0b93b0329,Medicine
875fbaf2aebb59a9e26135540721d6e0b93b0329,Computer Science
2397d575d52d993e4eee03f971105d3281d22aff,Computer Science
bd080f752eb4decd152c7133e5bbac3145cd0dec,Mathematics
bd080f752eb4decd152c7133e5bbac3145cd0dec,Computer Science
71faaa29079862320e2417d87f3109ca88916238,Computer Science
bd8f33064994baf08df9d6a6ad6f2a227fa8ea27,Computer Science
b57cc40a1520bec98fdbda516ef2b7720fa08551,Computer Science
b57cc40a1520bec98fdbda516ef2b7720fa08551,Medicine
1281e443d2cf1c1dd71ed3b7b0376d408d0958af,Computer Science
081291f8fa9492169ad9eaaf5a3bb71e30b5bd33,Computer Science
081291f8fa9492169ad9eaaf5a3bb71e30b5bd33,Medicine
6098051f51e34804e2a8fd2296bfb5bf56edaebf,Computer Science
6098051f51e34804e2a8fd2296bfb5bf56edaebf,Mathematics
00646daa91df5b129cd74164ce2340e905962cca,Psychology
00646daa91df5b129cd74164ce2340e905962cca,Medicine
23a44db65ff4913289a3a93fb8c85072ae9d007e,Computer Science
1295cbaf3b03de2eb8c79530289f5939d7819e5c,Computer Science
1295cbaf3b03de2eb8c79530289f5939d7819e5c,Medicine
ec86df26be0a6d147f9235ae3c9f35caaad661f9,Computer Science
77bdf730fd896b1d1e1b7886ca3a46772f537ab5,Medicine
77bdf730fd896b1d1e1b7886ca3a46772f537ab5,Computer Science
627b8eaacd29f096dbbb4789246a9648a84d3de4,Computer Science
216d5e87df486336b3a6388560a9259ddbf5b696,Computer Science
3ba45341925ffe39c1061997af428cc3523479ea,Computer Science
c71db5d3546e22227662ee0f0ce586495ef18899,Computer Science
0e06e42c32fc1a688c4b8dffb7b3f5aef614fa3c,Psychology
0e06e42c32fc1a688c4b8dffb7b3f5aef614fa3c,Medicine
7f7112c77831e8dff1ca1e1dd399a012b4c3b591,Computer Science
7f7112c77831e8dff1ca1e1dd399a012b4c3b591,Mathematics
959bc29912514a8b3a6978bd38a1e00a7f8a657f,Medicine
959bc29912514a8b3a6978bd38a1e00a7f8a657f,Psychology
e7b7f5082f5390855dc7a35741aeec290a0b51fa,Computer Science
e7b7f5082f5390855dc7a35741aeec290a0b51fa,Mathematics
ef8560da3f8b9d52bce512c5084c1dd6430577e4,Computer Science
ee89b903af1d8f26a8894a3773915c74f038883e,Computer Science
8bb4e1ddfec4c5868c31685b6dfe8673df1d3e38,Computer Science
8bb4e1ddfec4c5868c31685b6dfe8673df1d3e38,Medicine
ca90ab0d39b5a6a42f035cb76885414591cc9665,Computer Science
9c571732af31360b79cee46b1809d98a42423dc1,Medicine
9c571732af31360b79cee46b1809d98a42423dc1,Psychology
72b5108516a1fd201188c81a69e98d3396f30b87,Computer Science
72b5108516a1fd201188c81a69e98d3396f30b87,Engineering
2042aed660796b14925db17c0a8b9fbdd7f3ebac,Computer Science
0144b29bde2579e0a1b8ab3a38306c5621a5c30b,Computer Science
a9daa9d63f1f6aeda5c22510456bf990a57eb345,Computer Science
3d8b4b42ba01d9ba13c27f54c46a32ad6a0f049b,Computer Science
1c830cd06f4a585a5643a0e33d7fd70aae746f80,Psychology
2a7b5b9f441d05398768a0f3b8397d4623e9e718,Computer Science
64df5f042f7d0493e6c017ba19412a16a8047cc5,Computer Science
729ad788135fae6bbee61a04d02d67f7e46c2e4b,Computer Science
776f18ba98b7028b72dccc579b2771f1aeff199f,Geography
76b6577f47d6782bf75aca04e361a7b7381b4a84,Engineering
738d5a6491ae0fef5d2debc17f951534061cf6f8,Computer Science
343a806a923611528cea673cb35ecc7be6180d3e,Psychology
f0c6922bb2814bec4f5e3a3677cd4ba7773b746d,Computer Science
c89e46567de3ae6f95a7425f472cefbf7eb2224a,Computer Science
8b22c77e57e87552d3e819838f05b609e0d827a5,Computer Science
691ad329c4afd420662ee056ad8cb18b5fdca5b3,Computer Science
7e65135dffdfaeca91296d6657f7d0ecd751ab0d,Computer Science
3744c8c8951386d3975d972f6722966d5a8b7cf1,Computer Science
b76550fd6048a9c0da3ba3746b34bf9cc81fc0c2,Computer Science
34895a1d6bbea5d3adeb1e10c08fec81f6893e76,Computer Science
daffc2b77a4a67031372dbf17916d322c736d092,Computer Science
1e1349eca16c0c0f3ab8a12694cc0abe3264201c,Computer Science
76d7aaf345373a9568246227894252cd3c13c6f2,Computer Science
9e5780b196a27a77e8ebf3296bfe6a230177f621,Computer Science
2cabbf35bc9214522189e46c39d183db6691ff91,Computer Science
dace1a1869929071f20269cb375ebd5c25b74b7c,Computer Science
abe57bdc5fefae2c3b4ab3f61e347029ad741ce2,Computer Science
053ac3cec60b4c4bd979f1c64c4cfeccfef9c972,Computer Science
9b7c137dd0404e640107de553bb199074a1db19e,Computer Science
5e116d763bdaf0a1169201d8adf473d1fd7f0f98,Computer Science
764f107b68e88900516fe6da715a6c02cd69b86f,Computer Science
764f107b68e88900516fe6da715a6c02cd69b86f,Medicine
2d1b721fefa1a63cbb8321d64713eb3ad410bcd8,Computer Science
edc807dbd453982569260f17acea657c90d39979,Computer Science
4849f0bc3b0b16a32c8875cf2eabf53a7895f4a6,Computer Science
f9778f79ccd3de0d8dcc384dd5147eae39c3bb8c,Computer Science
f9778f79ccd3de0d8dcc384dd5147eae39c3bb8c,Medicine
b14d7d759449b123d3eeb74c084f81751c58472d,Computer Science
1a4275d08383a4735725dba5667261b7f9fa4d77,Computer Science
ca34ad0326525105cb302694c85be9e1f791df6a,Computer Science
36708fd071eefe15a2439150088e8faba283f9eb,Computer Science
1230978e1ba6210b15fd11ee0597ec24f4031b27,Computer Science
6c9bdab223574aae01ce6bafc39e835192580b52,Computer Science
11116d783c3eaa154e4c0d11044b7bed05faf320,Engineering
11116d783c3eaa154e4c0d11044b7bed05faf320,Computer Science
4a7214460047074aa708b453e35bf80448d0a0ac,Computer Science
4a7214460047074aa708b453e35bf80448d0a0ac,Medicine
36e651b377e5b457160820f884a367a5dc1fbf20,Computer Science
124fd51a1d09fdfa340414c9719f797133507583,Medicine
124fd51a1d09fdfa340414c9719f797133507583,Computer Science
0d64b7eda739693aa735f136929efb8ea87b5fee,Computer Science
b830e040e227aa1ac87e4c035068c02185c06a29,Computer Science
fa02ee0deda187c1347dac9e60f5a4ac844015bf,Computer Science
065cdd27cb112a2537f78e15392dd41660c62793,Computer Science
efc1607d3dd16351706e663df11cd0148ccd2e47,Computer Science
540b4082b83335de2e08ac8a8e08e74e7756c9b5,Computer Science
f35b9aeb1ebbec2e41de2b6d3b24768dcf0956e8,Computer Science
3d51ce14a3be17ffc37bb94f9664429d0dad4564,Computer Science
b01cb5c42ba693c84967bfd2ec94e420586164cc,Computer Science
952df0a104d1697eaf556ae3eb779342c5076fde,Computer Science
952df0a104d1697eaf556ae3eb779342c5076fde,Engineering
952df0a104d1697eaf556ae3eb779342c5076fde,Medicine
09fc55b043f956e728fdab9d78f766d56fe057ff,Computer Science
d68898ef2835de010154711291d7d457b2ac6c18,Medicine
d68898ef2835de010154711291d7d457b2ac6c18,Computer Science
866cedefb15e4a4a3f1b1cf3b9bd844654eb6af1,Computer Science
c825e646fc8b6af43facd6542203b6b6b46367d9,Computer Science
8b3e9f035c6c2be5d052f4fb053c87274a1f11d4,Computer Science
39b6dd39873c4508953cdb45588b4013a5fc21a6,Computer Science
5b153c7410571339ff11b3b8d1fdbc54cc832d86,Computer Science
af7852e2a4534efe1f62a2b657a1671bb3a8e3e6,Computer Science
3e896d6e00cd47f8ec07cf4a641d48f032895058,Computer Science
3b141eabff673e534644f68929d4efcad2c34c74,Computer Science
cf6570f81e505d049dd28fd3e12e15121db5af0e,Computer Science
df68a265f6c4d1b7a6aee5b1ebf3ef20c2c4f01e,Computer Science
df68a265f6c4d1b7a6aee5b1ebf3ef20c2c4f01e,Medicine
401e127a7a7def6f6154e9ab200dc36d6fdcb837,Computer Science
4a43026d85dd4f377cd9e62ed2bdaa7bcbb3ccba,Computer Science
4a43026d85dd4f377cd9e62ed2bdaa7bcbb3ccba,Medicine
2c7e63627f1f6c4a1932c4f46d664fad507c3577,Computer Science
5b93aaf71e4c18d304ab9b3e77598cb0423d0952,Computer Science
fe14a04683dd695def544da7b1d3d797041c15f1,Computer Science
d826cd1c9ad907ae1c57a14740eb84a3075f2725,Computer Science
ac2a42434d4c5d1d84dd8115ab1f6267b08a0fef,Computer Science
bef8476a06453b4d2415551a92badae6ff598258,Medicine
bef8476a06453b4d2415551a92badae6ff598258,Psychology
f53761ea6276df40089753a4e008d1283f28e768,Computer Science
57f3b7be3fdf3ab8ef22911d5b522258ea6d7751,Computer Science
995268b5ed1b688bc801337034e492cc49cff927,Computer Science
995268b5ed1b688bc801337034e492cc49cff927,Engineering
d6cc5dbb2a6f1af3ab8bb7e60611986c6d8aa23f,Computer Science
c342a0103d6e0df908f50e3bb21dd5a666f3cd1c,Computer Science
b7de478275fdc5e154f6d904b910e8d291033edd,Computer Science
243ce8a8aa49be90707f472dab0d68a017db4542,Computer Science
